rt,responses,type,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,key_press,comparison_type,correct_side
null,,,html-keyboard-response,205,778717,0.0-205.0,"<h1 style=""font-size: 35px"">ROBBER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COLLEGE</h1>",null,,
1983.635,,,html-keyboard-response,206,781454,0.0-206.0,"<h1 style=""font-size: 35px;"">RAFT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>WHISTLE</h1>",76,"4,many",1
null,,,html-keyboard-response,207,786210,0.0-207.0,"<h1 style=""font-size: 35px"">OZONE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CANDY</h1>",null,,
1805.04,,,html-keyboard-response,208,788771,0.0-208.0,"<h1 style=""font-size: 35px;"">ROBBER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>OZONE</h1>",76,"0,2",1
null,,,html-keyboard-response,209,793524,0.0-209.0,"<h1 style=""font-size: 35px"">LIVER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BRACES</h1>",null,,
1437.5,,,html-keyboard-response,210,795714,0.0-210.0,"<h1 style=""font-size: 35px;"">COLLEGE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CUPBOARD</h1>",76,"4,16",0
null,,,html-keyboard-response,211,800467,0.0-211.0,"<h1 style=""font-size: 35px"">SCULPTURE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PALACE</h1>",null,,
8472.43,,,html-keyboard-response,212,809695,0.0-212.0,"<h1 style=""font-size: 35px;"">LIVER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>RUST</h1>",65,"2,many",0
null,,,html-keyboard-response,213,814453,0.0-213.0,"<h1 style=""font-size: 35px"">FOX</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BUTCHER</h1>",null,,
971.025,,,html-keyboard-response,214,816180,0.0-214.0,"<h1 style=""font-size: 35px;"">FOX<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>GRIZZLY</h1>",65,"0,68",0
null,,,html-keyboard-response,215,820939,0.0-215.0,"<h1 style=""font-size: 35px"">COLONEL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CRAB</h1>",null,,
817.58,,,html-keyboard-response,216,822509,0.0-216.0,"<h1 style=""font-size: 35px;"">COLONEL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CUSTARD</h1>",65,"0,many",0
null,,,html-keyboard-response,217,827267,0.0-217.0,"<h1 style=""font-size: 35px"">WRENCH</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PICNIC</h1>",null,,
1112.1,,,html-keyboard-response,218,829130,0.0-218.0,"<h1 style=""font-size: 35px;"">WRENCH<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>NOVEL</h1>",65,"0,16",0
null,,,html-keyboard-response,219,833883,0.0-219.0,"<h1 style=""font-size: 35px"">AWARD</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PUPIL</h1>",null,,
1204.22,,,html-keyboard-response,220,835841,0.0-220.0,"<h1 style=""font-size: 35px;"">TABLET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>WITNESS</h1>",76,"68,many",1
null,,,html-keyboard-response,221,840596,0.0-221.0,"<h1 style=""font-size: 35px"">MAILMAN</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BOUQUET</h1>",null,,
1569.985,,,html-keyboard-response,222,842920,0.0-222.0,"<h1 style=""font-size: 35px;"">AWARD<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>DIVER</h1>",65,"2,68",0
